code_ucd;libelle_traitement;type
9446453;GAMUNEX 100MG/ML PERF FL100ML;
9446453;GAMUNEX 100MG/ML PERF FL100ML;
9446163;ATAZANAVIR TVC 300MG GELU;
9446476;GAMUNEX 100MG/ML PERF FL200ML;
9446482;GAMUNEX 100MG/ML PERF FL400ML;
9446482;GAMUNEX 100MG/ML PERF FL400ML;
9446499;GAMUNEX 100MG/ML PERF FL50ML;
9446499;GAMUNEX 100MG/ML PERF FL50ML;
9446766;ELOCTA 4000UI INJ FL+SRG;
9433278;RITONAVIR MYL 100MG CPR;
9433551;ATENATIV 50UI/ML INJ F+ F20ML;
9433551;ATENATIV 50UI/ML INJ F+ F20ML;
9433634;BOSENTAN ZEN 125MG CPR;
9433640;BOSENTAN ZEN 62,5MG CPR;
9433657;EMTRICIT/TENOF.SDZ200/245 CP;
9433723;ABACAVIR/LAM./ZID.MYL CPR;
9438672;CLOFARABINE TLO 1MG/ML INJ FL;
9438726;ATENATIV 50UI/ML INJF+F10ML;
9438726;ATENATIV 50UI/ML INJF+F10ML;
9438761;KANJINTI 150MG PERF FL;
9438761;KANJINTI 150MG PERF FL;
9438778;KANJINTI 420MG PERF FL;
9438778;KANJINTI 420MG PERF FL;
9446476;GAMUNEX 100MG/ML PERF FL200ML;
9446772;ELOCTA 5000UI INJ FL+SRG;
9446772;ELOCTA 5000UI INJ FL+SRG;
9446789;ELOCTA 6000UI INJ FL+SRG;
9446789;ELOCTA 6000UI INJ FL+SRG;
9447062;DARUNAVIR KRK 600MG CPR;
9447079;DARUNAVIR KRK 800MG CPR;
9446766;ELOCTA 4000UI INJ FL+SRG;
9447180;BORTEZOMIB EG 2,5MG/ML INJ FL;
9447352;LAROTRECTIN.BHC 100MG GELU;
9447369;LAROTRECTIN.BHC20MG/ML 100ML;
9447375;LAROTRECTIN.BHC 25MG GELU;
9447441;ONTRUZANT 420MG PERF FL;
9447441;ONTRUZANT 420MG PERF FL;
9433769;ANTITHROMBINA III BAXALTA 1000 UI Poudre et solvant pour solution pour perfusion;
9433775;ENTECAVIR ARW 0,5MG CPR;
9433781;ENTECAVIR ARW 1MG CPR;
9433798;ENTECAVIR TVC 0,5MG CPR;
9433806;ENTECAVIR TVC 1MG CPR;
9433829;CLOFARABINE MYL 1MG/ML INJ FL;
9433887;NEVIRAPINE MYL LP400MG CP;
9438821;AMGEVITA 20MG INJ SRG 0,4ML;
9438838;AMGEVITA 40MG INJ SRG 0,8ML;
9438844;AMGEVITA 40MG INJ STY 0,8ML;
9438896;ZESSLY 100MG PERF FL;
9438910;KALETRA BUV FL60ML+SRG2ML;
9438979;OPDIVO 10MG/ML PERF FL24ML;
9439281;EQWILATE 1000U/1000U FL+F10ML;
9447180;BORTEZOMIB EG 2,5MG/ML INJ FL;
9447725;ABACAVIR/LAM.ARW600/300MG CP;
9447808;ORENCIA 50MG INJ S.0,4ML +P/A;
9447814;ORENCIA 87,5MG INJ S0,7ML+P/A;
9448423;ATAZANAVIR BGA 150MG GELU;
9448446;ATAZANAVIR BGA 200MG GELU;
9448452;ATAZANAVIR BGA 300MG GELU;
9447501;GILTERITINIB ATS 40MG CPR;
9451520;PEMETREXED OHR 25MG/ML FL20ML;
9451520;PEMETREXED OHR 25MG/ML FL20ML;
9451537;PEMETREXED OHR 25MG/ML FL4ML;
9451537;PEMETREXED OHR 25MG/ML FL4ML;
9451543;PEMETREXED OHR 25MG/ML FL40ML;
9451543;PEMETREXED OHR 25MG/ML FL40ML;
9434160;TREMFYA 100MG INJ SRG1ML;
9434214;CASPOFUNGINE MYL 50MG PERF FL;
9434214;CASPOFUNGINE MYL 50MG PERF FL;
9434220;CASPOFUNGINE MYL 70MG PERF FL;
9434220;CASPOFUNGINE MYL 70MG PERF FL;
9434237;ENTECAVIR SDZ 0,5MG CPR;
9434243;ENTECAVIR SDZ 1MG CPR;
9439281;EQWILATE 1000U/1000U FL+F10ML;
9439298;EQWILATE 500U/500U FL+FL5ML;
9439298;EQWILATE 500U/500U FL+FL5ML;
9439306;NUWIQ 2500UI INJ FL+SRG +N;
9439306;NUWIQ 2500UI INJ FL+SRG +N;
9439312;NUWIQ 3000UI INJ FL+SRG +N;
9439312;NUWIQ 3000UI INJ FL+SRG +N;
9448506;ATAZANAVIR SDZ 150MG GELU;
9448512;ATAZANAVIR SDZ 200MG GELU;
9448529;ATAZANAVIR SDZ 300MG GELU;
9448564;ALOFISEL 5MN CELLU/ML FL(4);
9448587;GILENYA 0,25MG GELU;
9448630;POSACONAZOLE.MYL 40MG/ML BUV105ML;
9448682;OSILODROSTAT NPH 10MG CPR PEL;
9451678;ATAZANAVIR KRK 300MG GELU;
9452399;DARUNAVIR ARW 600MG CPR;
9452407;DARUNAVIR ARW 800MG CPR;
9452502;POSACONAZ.OHR 40MG/ML BUV105ML;
9452985;AMBRISENTAN ACC 10MG CPR;
9452991;AMBRISENTAN ACC 5MG CPR;
9453068;VITRAKVI 20MG/ML BUV FL100ML;
9434438;LINEZOLIDE BBM2MG/ML FP300ML;
9434444;CASPOFUNGINE TVS 50MG PERF FL1;
9434444;CASPOFUNGINE TVS 50MG PERF FL1;
9434450;CASPOFUNGINE TVS 70MG PERF FL1;
9434450;CASPOFUNGINE TVS 70MG PERF FL1;
9434467;ENBREL 25MG INJ STY0,5ML +TAMP;
9434639;NITISINONE MDK 10MG GELU;
9439329;NUWIQ 4000UI INJ FL+SRG +N;
9439329;NUWIQ 4000UI INJ FL+SRG +N;
9439335;PREVYMIS 240MG CPR;
9439358;PREVYMIS 480MG CPR;
9439370;TEGSEDI 284MG INJ SRG1,5ML;
9439430;CASPOFUNGINE HIK 50MG PERF FL;
9439430;CASPOFUNGINE HIK 50MG PERF FL;
9448699;OSILODROSTAT NPH 1MG CPR PELL;
9448707;OSILODROSTAT NPH 5MG CPR PELL;
9449026;WAYLIVRA 285MG INJ SRG1,5ML;
9449032;SLENYTO 1 MG CPR LP;
9449049;SLENYTO 5 MG CPR LP;
9449322;SUNOSI 75MG CPR;
9449546;TRAZIMERA 420MG PERF FL;
9453677;PEMETREXED RYP 500MG PERF FL;
9453708;FOSTEMSAVIR VIIV LP600MG CPR;
9453720;SUNOSI 150MG CPR;
9453766;ARSENIC ACC 1MG/ML INJ F10ML;
9453772;BENDAMUST.HIK 2,5MG/ML 100MG;
9453789;BENDAMUST.HIK 2,5MG/ML 25MG;
9453890;ROPIVACAINE BBM 2MG/ML 100ML;
9434645;NITISINONE MDK 2MG GELU;
9434651;NITISINONE MDK 5MG GELU;
9434711;ENTECAVIR RYP 0,5MG CPR;
9434728;ENTECAVIR RYP 1MG CPR;
9434757;EPLERENONE ACC 25MG CPR;
9434763;EPLERENONE ACC 50MG CPR;
9435136;OCREVUS 300MG PERF FL10ML;
9439447;CASPOFUNGINE HIK 70MG PERF FL;
9439447;CASPOFUNGINE HIK 70MG PERF FL;
9439737;DEXLIQ 4MG/ML BUV FL30ML +NEC;
9439743;DEXLIQ 4MG/ML BUV FL50ML 1+NEC;
9439795;BIKTARVY 50/200/25MG CPR;
9439890;RESPREEZA 4000MG INJ FL+FL;
9439909;RESPREEZA 5000MG INJ FL+FL;
9439915;MYALEPTA 11,3MG INJ FL2ML;
9449546;TRAZIMERA 420MG PERF FL;
9449730;ARSENIC ARW 1MG/ML INJ A10ML;
9449871;ATAZANAVIR ARW 200MG GELU;
9449888;ATAZANAVIR ARW 300MG GELU;
9450124;FORXIGA 10MG CPR;
9450130;IDACIO 40MG INJ SRG0,8ML +T;
9450147;IDACIO 40MG INJ STY0,8ML +T;
9452057;CLOFARABINE ACC 1 MG/ML INJ FL;
9452169;BORTEZOMIB OHR 1MG INJ FL;
9452169;BORTEZOMIB OHR 1MG INJ FL;
9452175;BORTEZOMIB OHR 3,5MG INJ FL;
9452175;BORTEZOMIB OHR 3,5MG INJ FL;
9452264;MIGLUSTAT DPM 100MG GELU;
9452270;BULEVIRTIDE MYR 2MG INJ FL;
9435171;BENDAMUST.EG 2,5MG/ML FL100MG;
9435188;BENDAMUST.EG 2,5MG/ML FL25MG;
9435202;ANTITHROMBINA III BAXALTA 500 UI poudre et solvant pour solution pour perfusion;
9435225;PROLASTINÆ-C 1G/20 ML POUDRE ET SOLVANT POUR SOLUTION INJECTABLE (ALPHA-1 ANTITRYPSINE HUMAINE);
9435567;EMICIZUMAB RCH 30MG/ML FL 1;
9435573;LINEZOLIDE FRK 600MG CPR;
9435604;HERZUMA 150MG PERF FL;
9439938;KYMRIAH 1,2MN-600MN CELLU POC;
9439944;ACID.CARGLUMIQ.WAY 200MG C.D;
9439944;ACID.CARGLUMIQ.WAY 200MG C.D;
9439950;ADV7103 24MEQ GLE LP SACH;
9439967;ADV7103 8MEQ GLE LP SACH;
9440019;IMRALDI 40MG INJ SRG0,8ML;
9440025;IMRALDI 40MG INJ STYL0,8ML;
9450153;IDACIO 40MG INJ FL0,8ML +NEC;
9450213;RUCONEST 2100U INJ FL+FL +NEC;
9450213;RUCONEST 2100U INJ FL+FL +NEC;
9450302;DOVATO 50MG/300MG CPR;
9450354;BORTEZOMIB ZEN 3,5MG INJ FL;
9450354;BORTEZOMIB ZEN 3,5MG INJ FL;
9450555;OGIVRI 420MG PERF FL;
9453246;PROLASTIN 1000MG INJ FL+FL;
9453312;YARGESA 100MG GELU;
9453401;INSPRA 25MG CPR AIP BBA HR;
9453631;POSACONAZOLE MYL 100MG CPR;
9453660;PEMETREXED RYP 100MG PERF FL;
9453660;PEMETREXED RYP 100MG PERF FL;
9453677;PEMETREXED RYP 500MG PERF FL;
9435604;HERZUMA 150MG PERF FL;
9435751;ABACAVIR MYL 300MG CPR;
9435774;CUVITRU 200MG/ML INJ FL10ML;
9435774;CUVITRU 200MG/ML INJ FL10ML;
9435780;CUVITRU 200MG/ML INJ FL20ML;
9435780;CUVITRU 200MG/ML INJ FL20ML;
9435797;CUVITRU 200MG/ML INJ FL40ML;
9440166;EFAVIR/EMTRICIT/TENOF.KRK COMPRIME PELLICULE;
9440290;HYRIMOZ 40MG INJ STYL0,8ML;
9440309;HYRIMOZ 40MG INJ SRG0,8ML +D;
9440315;VEYVONDI 1300UI INJ FL+FL10ML;
9440315;VEYVONDI 1300UI INJ FL+FL10ML;
9440321;VEYVONDI 650UI INJ FL+FL5ML;
9440321;VEYVONDI 650UI INJ FL+FL5ML;
9450555;OGIVRI 420MG PERF FL;
9450615;TALZENNA 0,25MG GELU;
9450621;TALZENNA 1MG GELU;
9451023;DUPIXENT 200MG SRG1,14ML +D;
9451282;CAPMATINIB NPH 200MG CPR;
9451299;ACALABRUTINIB ASZ 100MG GELU;
9451425;ESKETAMINE JAN 28MG PULV NAS;
9180819;CRIXIVAN 400 mg gÇlule;
9403107;ISENTRESS 100 MG GRANULêS POUR SUSPENSION BUVABLE EN SACHET;
9428372;UCEDANE 200MG CPR DISP;
9428372;UCEDANE 200MG CPR DISP;
9428550;CASPOFUNGINE PAN 50 MG PERF FL;
9428567;CASPOFUNGINE PAN 70MG PERF FL;
9428722;DUPIXENT 300MG INJ SRG2ML+D;
9435797;CUVITRU 200MG/ML INJ FL40ML;
9435805;CUVITRU 200MG/ML INJ FL5ML;
9435805;CUVITRU 200MG/ML INJ FL5ML;
9435981;DARUNAVIR TVC 600MG CPR;
9435998;DARUNAVIR TVC 800MG CPR;
9436242;HUMIRA 20MG INJ SRG0,2ML +T;
9436259;HUMIRA 80MG INJ SRG0,8ML +T;
9440433;VYXEOS 44MG/100MG PERF FL 1;
9440545;IMFINZI 50MG/ML PERF FL10ML;
9440545;IMFINZI 50MG/ML PERF FL10ML;
9440551;IMFINZI 50MG/ML FL2,4ML;
9440551;IMFINZI 50MG/ML FL2,4ML;
9440597;ERTAPENEM ARW 1G PERF FL20ML;
9440835;NEVIRAPINE ACC 200MG CPR;
9442805;PEMETREXED MYL 25MG/ML FL40ML;
9442805;PEMETREXED MYL 25MG/ML FL40ML;
9442811;ALPELISIB NPH 200MG CPR;
9442828;ALPELISIB NPH 50MG CPR;
9442834;POTELIGEO 4MG/ML PERF FL5ML;
9442834;POTELIGEO 4MG/ML PERF FL5ML;
9442917;TALAZOPARIB PFZ 0,25MG GELU;
9428739;MAVIRET 100MG/40MG CPR;
9428834;TENOFOVIR DIS.SDZ 245MG CP;
9429288;LAMIVUDINE SDZ 150MG CPR;
9429294;LAMIVUDINE SDZ 300MG CPR;
9429302;BENDAMUST.RDY 180MG/4ML FL;
9429319;FIBRYGA 1G INJ FL+FL50ML +NEC;
9429319;FIBRYGA 1G INJ FL+FL50ML +NEC;
9436265;HUMIRA 80MG INJ STY0,8ML +T;
9436271;BORTEZOMIB MDC 1MG INJ FL;
9436271;BORTEZOMIB MDC 1MG INJ FL;
9436288;BORTEZOMIB MDC 3,5MG INJ FL;
9436288;BORTEZOMIB MDC 3,5MG INJ FL;
9436319;SILDENAFIL EG 20MG CPR;
9436348;IDHIFA 100MG CPR;
9440841;NEVIRAPINE ACC LP400MG CP;
9440930;CASPOFUNGINE BBM 50MG PERF FL;
9440930;CASPOFUNGINE BBM 50MG PERF FL;
9440947;CASPOFUNGINE BBM 70MG PERF FL;
9440947;CASPOFUNGINE BBM 70MG PERF FL;
9440953;DARUNAVIR RYP 150MG CPR;
9440976;DARUNAVIR RYP 400MG CPR;
9443041;TROGARZO 200MG/1,33ML INJ FL;
9443377;TREMFYA 100 MG SOLUTION INJECTABLE;
9443503;VANCOMYCINE HIK 1G INJ FL;
9443526;VANCOMYCINE HIK 500MG INJ FL;
9443704;DARUNAVIR BGA 600MG CPR;
9443710;DARUNAVIR BGA 800MG CPR;
9443762;CASPOFUNGINE AAN 50MG PERF FL;
9429331;ZINPLAVA 25MG/ML PERF FL40ML;
9429377;TENOFOVIR DIS.ARW 123MG CP;
9429383;TENOFOVIR DIS.ARW 163MG CP;
9429408;TENOFOVIR DIS.ARW 204MG CP;
9429414;TENOFOVIR DIS.ARW 245MG CP;
9429466;XTANDI 40MG CPR;
9429638;ABACAVIR/LAM.EG 600/300MG CP;
9436354;IDHIFA 50MG CPR;
9436414;CRYSVITA 10MG INJ FL1ML;
9436420;CRYSVITA 30MG INJ FL1ML;
9436555;HEMLIBRA 150MG/ML INJ FL0,7ML;
9436555;HEMLIBRA 150MG/ML INJ FL0,7ML;
9436561;HEMLIBRA 150MG/ML INJ FL1ML;
9436561;HEMLIBRA 150MG/ML INJ FL1ML;
9440982;DARUNAVIR RYP 600MG CPR;
9440999;DARUNAVIR RYP 75MG CPR;
9441007;DARUNAVIR RYP 800MG CPR;
9441042;TAKHZYRO 300MG/2ML INJ FL5ML;
9441125;DARUNAVIR SDZ 400MG CPR;
9441131;DARUNAVIR SDZ 600MG CPR;
9441148;DARUNAVIR SDZ 800MG CPR;
9443762;CASPOFUNGINE AAN 50MG PERF FL;
9443779;CASPOFUNGINE AAN 70MG PERF FL;
9443779;CASPOFUNGINE AAN 70MG PERF FL;
9443791;ROACTEMRA (TOCILIZUMAB) 162 MG/0,9ML SOLUTION INJECTABLE EN SERINGUE PREREMPLIE;
9443791;ROACTEMRA (TOCILIZUMAB) 162 MG/0,9ML SOLUTION INJECTABLE EN SERINGUE PREREMPLIE;
9443816;ENTECAVIR HCS 0,5MG CPR;
9443822;ENTECAVIR HCS 1MG CPR;
9429673;BUSULFAN MYL 6MG/ML PERF FL;
9429779;NEVIRAPINE SDZ LP400MG CP;
9429785;BOSENTAN SUN 125MG CPR;
9429791;BOSENTAN SUN 62,5MG CPR;
9429957;EMTRICIT/TENOF./KDD200/245 COMPRIME PELLICULE;
9430386;EFAVIR/EMTRICIT/TENOF.MYL .;
9430392;ENTECAVIR MYL 0,5MG CPR;
9436578;HEMLIBRA 30MG/ML INJ FL1ML;
9436578;HEMLIBRA 30MG/ML INJ FL1ML;
9436584;HEMLIBRA 150MG/ML INJ FL0,4ML;
9436584;HEMLIBRA 150MG/ML INJ FL0,4ML;
9436650;FLUDARABINE ACC 25MG/ML FL2ML;
9436673;LAMI/ZID.ACC150/300MG CPR;
9436762;ETOPOSIDE ACC20MG INJ FL10ML;
9441154;BORTEZOMIB ACC 3,5MG INJ FL;
9441154;BORTEZOMIB ACC 3,5MG INJ FL;
9441160;JULUCA 50MG/25MG CPR;
9441616;ATAZANAVIR MYL 200 MG GELULE;
9441622;ATAZANAVIR MYL 300 MG GELULE;
9441645;DARUNAVIR MYL 400MG CPR;
9441651;DARUNAVIR MYL 600MG CPR;
9443839;EPLERENONE KRK 25MG CPR;
9443845;EPLERENONE KRK 50MG CPR;
9444052;TAKHZYRO 300MG INJ FL2ML +NEC;
9444052;TAKHZYRO 300MG INJ FL2ML +NEC;
9444069;OGIVRI 150MG PERF FL;
9444069;OGIVRI 150MG PERF FL;
9444075;ATAZANAVIR MYL 150 ML GELULE;
9430400;ENTECAVIR MYL 1MG CPR;
9430446;CYSTADROPS 3,8MG/ML CY FL5ML;
9430564;KOVALTRY 1000UI FL+SRG5ML;
9430564;KOVALTRY 1000UI FL+SRG5ML;
9430587;KOVALTRY 250UI FL+SRG5ML;
9430587;KOVALTRY 250UI FL+SRG5ML;
9430601;KOVALTRY 500UI FL+SRG5ML;
9436779;ETOPOSIDE ACC20MG INJ FL25ML;
9436785;ETOPOSIDE ACC20MG INJ FL5ML;
9436791;ETOPOSIDE ACC20MG INJ FL50ML;
9436816;BUSULFAN ACC 6MG/ML PERF FL;
9437075;MIGLUSTAT ACC 100MG GELU;
9437112;VINORELBINE ACC 10MG/ML FL1ML;
9437129;VINORELBINE ACC 10MG/ML FL5ML;
9441668;DARUNAVIR MYL 800MG CPR;
9441674;LOPI/RITONAVIR MYL 100/25 CP;
9441680;LOPI/RITONAVIR MYL 200/50 CP;
9441728;TRAZIMERA 150MG PERF FL;
9441728;TRAZIMERA 150MG PERF FL;
9441734;BORTEZOMIB ACC 1MG INJ FL;
9441734;BORTEZOMIB ACC 1MG INJ FL;
9444081;ALUNBRIG 180MG CPR;
9444098;ALUNBRIG 30MG CPR;
9444106;ALUNBRIG 90MG CPR;
9444141;DELSTRIGO 100/300/245MG CP;
9444158;PIFELTRO 100MG CPR PELLIC;
9444201;NITISINONE DPM 10MG GELU;
9444218;NITISINONE DPM 5MG GELU;
9430601;KOVALTRY 500UI FL+SRG5ML;
9430653;VOSEVI 400MG/100MG/100MG CPR;
9430736;BAVENCIO 20 MG/ML SOLUTION A DILUER POUR PERFUSION;
9430736;BAVENCIO 20 MG/ML SOLUTION A DILUER POUR PERFUSION;
9431032;CIMZIA 200MG INJ CART1ML;
9431061;ENTECAVIR EG 0,5MG CPR;
9431084;TRIMEBUTINE MSO 50MG INJ AMP;
9437276;BOSENTAN OHR 125MG CPR;
9437282;BOSENTAN OHR 62,5MG CPR;
9437307;SILDENAFIL OHR 20MG CPR;
9437916;MIGLUSTAT GOH 100MG GELU;
9437951;BALCOGA 20MG CPR;
9437980;EFAVIRENZ ARW 600MG CPR;
9438028;CINRYZE 500U INJ FL 1;
9441740;BORTEZOMIB RYP 3,5MG INJ FL;
9441740;BORTEZOMIB RYP 3,5MG INJ FL;
9441800;HULIO 40MG INJ SRG0,8ML +T.;
9441817;HULIO 40MG INJ STYL0,8ML +T.;
9441823;HULIO 40MG INJ FL0,8ML +NEC;
9441929;LYNPARZA 100MG COMPRIMES PELLICULES;
9441935;LYNPARZA 150 MG COMPRIMES PELLICULES;
9444253;IMMUNATE 1000 IU FVIII/ 750 IU VWF POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;
9444715;SELUMETINIB ASZ 25MG GELU;
9444885;ERLEADA 60MG CPR;
9444939;BRAFTOVI 75 MG GELULES;
9445471;IDARUBICINE ACC 10MG/10ML FL;
9445488;IDARUBICINE ACC 20MG/20ML FL;
9445494;IDARUBICINE ACC 5MG/5ML FL;
9431090;ENTECAVIR EG 1MG CPR;
9431233;EFAVIR/EMTRICIT/TENOF BGA;
9431262;TECENTRIQ 1200MG PERF FL20ML;
9431262;TECENTRIQ 1200MG PERF FL20ML;
9431629;EMICIZUMAB RCH 150MG/ML FL 1;
9431954;ZEJULA 100MG GELU;
9432416;CELSENTRI 20MG/ML BUV FL230ML;
9438028;CINRYZE 500U INJ FL 1;
9438057;CABLIVI 10MG INJ FL+SRG +NEC;
9438181;CRYSVITA 20MG INJ FL1ML;
9438293;TALAZOPARIB PFZ 1MG GELU;
9438347;ONTRUZANT 150MG PERF FL;
9438347;ONTRUZANT 150MG PERF FL;
9438608;FEIBA 50U/ML INJ FL+FL10ML+BJ;
9442165;TREPROSTIN.RYP10MG/ML PERF FL;
9442171;TREPROSTIN.RYP1MG/ML PERF FL;
9442188;TREPROSTIN.RYP2,5MG/ML PERF F;
9442194;TREPROSTIN.RYP5MG/ML PERF FL;
9442343;SPRYCEL 10MG/ML BUV FL+SRG;
9442455;HERZUMA 420MG PERF FL;
9442455;HERZUMA 420MG PERF FL;
9445755;PEMETREXED ZEN 25MG/ML FL20ML;
9445755;PEMETREXED ZEN 25MG/ML FL20ML;
9445761;PEMETREXED ZEN 25MG/ML FL4ML;
9445761;PEMETREXED ZEN 25MG/ML FL4ML;
9445778;PEMETREXED ZEN 25MG/ML FL40ML;
9445778;PEMETREXED ZEN 25MG/ML FL40ML;
9445962;BORTEZOMIB MYL 1MG INJ FL;
9432422;CELSENTRI 25MG CPR;
9432439;CELSENTRI 75MG CPR;
9432451;TIVICAY 10MG CPR;
9432468;TIVICAY 25MG CPR;
9432474;CASPOFUNGINE SUN 50MG PERF FL;
9432474;CASPOFUNGINE SUN 50MG PERF FL;
9432480;CASPOFUNGINE SUN 70MG PERF FL;
9453909;ROPIVACAINE BBM 2MG/ML 200ML;
9453938;TRISENOX 2MG/ML INJ FL6ML;
9453950;XOSPATA 40MG CPR PELLIC;
9453973;THALIDOMIDE ACC 50MG GELU;
9454582;BORTEZOMIB MDC 2,5MG INJ FL;
9454582;BORTEZOMIB MDC 2,5MG INJ FL;
9454613;POSACONAZOLE ACC 100MG CPR;
9454636;POSACONAZ.AHCL40MG/ML BUV 105ML;
9454694;OXYBATE KAL 500MG/ML BUV 180ML;
9454702;ABACAVIR ARW 300MG CPR;
9454783;AMBRISENTAN MYL 10MG CPR;
9454808;AMBRISENTAN MYL 5MG CPR;
9454820;POSACONAZOLE EG 100MG CPR;
9455073;VORICONAZOLE HIK 200MG INJ FL;
9455073;VORICONAZOLE HIK 200MG INJ FL;
9455506;AZACITIDINE ACC 25MG/ML INJ FL;
9455506;AZACITIDINE ACC 25MG/ML INJ FL;
9455570;SELUMETINIB ASZ 10MG GELU;
9455624;AMBRISENTAN EG 10MG CPR;
9455630;AMBRISENTAN EG 5MG CPR;
9455759;AMBRISENTAN RYP 5MG CPR;
9455765;AMBRISENTAN RYP 10MG CPR;
9455802;OXYBATE REI 500MG/ML BUV 180ML;
9456003;EFAVIR/EMTRICIT/TENOF.ARW CP;
9456026;EMTRICIT/TENOF.ARW200/245 CP;
9456227;IVOZALL 1MG/ML PERF FL20ML;
9456730;AMBRISENTAN TVC 10MG CPR;
9456747;AMBRISENTAN TVC 5MG CPR;
9456776;RINVOQ 15 MG CPR LP;
9456960;POSACONAZOLE ZEN 100MG CPR;
9457178;EPIRUBICINE HIK 2MG/ML FL10ML;
9457184;EPIRUBICINE HIK 2MG/ML FL100ML;
9457190;EPIRUBICINE HIK 2MG/ML FL25ML;
9457209;EPIRUBICINE HIK 2MG/ML FL5ML;
9876544;BEVACIZUMAB 25 MG/ML DMLA Seringue de 0.10 mL;
9156873;ACTILYSE 10MG INJ FL+FL;
9122584;ACTILYSE 20MG INJ FL+FL +CAN;
9343339;ACTILYSE 2MG INJ FL+AMP;
9122590;ACTILYSE 50MG INJ FL+FL +CAN;
9262285;ACTOSOLV UROK.100M INJ FL;
9262291;ACTOSOLV UROK.600M INJ FL;
9227774;METALYSE 10000U INJ FL+SRG;
9184214;RAPILYSIN 10U INJ FL+SRG;
9132252;STREPTASE 1,5MN INJ FV6ML;
9088249;STREPTASE 250M INJ FL;
9088255;STREPTASE 750M INJ FL;
