CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9354225;R;EPOPROSTENOL PANPHARMA 0,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;2010-12-10;;;PANPHARMA;2018-05-02;2018-06-15;31.922;32.59;N;22.0;2010-12-10;100.0;;;2010-12-10;1.16;1.16;1.16;1.16;;;;;EPOPROSTENOL PANPHARMA 0,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B01AC09;EPOPROSTENOL;B01C4;ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc;N;O;N;N;N
9354231;R;EPOPROSTENOL PANPHARMA 1,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;2010-12-10;;;PANPHARMA;2018-05-02;2018-06-15;37.067;37.85;N;22.0;2010-12-10;100.0;;;2010-12-10;1.16;1.16;1.16;1.16;;;;;EPOPROSTENOL PANPHARMA 1,5 MG Poudre et solvant pour solution injectable en flacon de 50 ml;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B01AC09;EPOPROSTENOL;B01C4;ANTI-AGREGANTS PLAQUETTAIRES AUGMENTANT L'AMPc;N;O;N;N;N
9354320;R;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 25 ml;2012-01-25;2021-09-28;RADIATION;EG LABO;2021-09-28;2012-01-25;22.39;22.86;N;22.0;2012-01-25;100.0;;;2012-01-25;1.16;1.16;1.16;1.16;;;;;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 25 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01AA06;IFOSFAMIDE;L01A;AGENTS ALKYLANTS;N;O;N;N;N
9354337;R;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 50 ml;2012-01-25;2021-09-28;RADIATION;EG LABO;2021-09-28;2012-01-25;38.2;39.0;N;22.0;2012-01-25;100.0;;;2012-01-25;1.16;1.16;1.16;1.16;;;;;IFOSFAMIDE EG 40 MG/ML solution pour perfusion en flacon de 50 ml;;S;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01AA06;IFOSFAMIDE;L01A;AGENTS ALKYLANTS;N;O;N;N;N
9372766;R;TEMOZOLOMIDE SUN 140 MG gÇlule;2012-02-16;;;SUN PHARMACEUTICALS INDUSTRIES;2021-02-26;2021-04-01;11.612;11.86;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;TEMOZOLOMIDE SUN 140 MG gÇlule;;D;21;GELULE;328;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9372772;R;TEMOZOLOMIDE SUN 180 MG gÇlule;2012-02-16;;;SUN PHARMACEUTICALS INDUSTRIES;2021-02-26;2021-04-01;14.93;15.24;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;TEMOZOLOMIDE SUN 180 MG gÇlule;;D;21;GELULE;328;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9372789;R;TEMOZOLOMIDE SUN 20 MG gÇlule;2012-02-16;;;SUN PHARMACEUTICALS INDUSTRIES;2021-02-26;2021-04-01;1.659;1.69;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;TEMOZOLOMIDE SUN 20 MG gÇlule;;D;21;GELULE;328;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9372795;R;TEMOZOLOMIDE SUN 250 MG gÇlule;2012-02-16;;;SUN PHARMACEUTICALS INDUSTRIES;2021-02-26;2021-04-01;20.734;21.17;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;TEMOZOLOMIDE SUN 250 MG gÇlule;;D;21;GELULE;328;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9372803;R;TEMOZOLOMIDE SUN 5 MG gÇlule;2012-02-16;;;SUN PHARMACEUTICALS INDUSTRIES;2021-02-26;2021-04-01;0.384;0.39;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;TEMOZOLOMIDE SUN 5 MG gÇlule;;D;21;GELULE;328;GELULE;;;;L01AX03;TEMOZOLOMIDE;L01A;AGENTS ALKYLANTS;N;O;N;O;N
9373122;R;VICTRELIS 200 MG GELULE;2012-08-01;;;MERCK-SHAPE DOHME SP LTD;2012-08-09;2012-08-01;9.0;9.19;N;22.0;2012-08-01;65.0;;;2012-08-01;1.16;1.16;1.16;1.16;;;;;VICTRELIS 200 MG GELULE;;S;21;GELULE;328;GELULE;;;;J05AP03;BOCEPREVIR;J05D3;ANTIVIRAUX CONTRE LES HEPATITES C;N;N;N;N;N
9373346;R;RIBAVIRINE BIOGARAN 200 MG comprimÇ pelliculÇ;2017-03-31;;;BIOGARAN;2019-11-21;2020-01-01;1.458;1.49;N;22.0;2017-03-31;65.0;;;2017-03-31;1.16;1.16;1.16;1.16;;;;;RIBAVIRINE BIOGARAN 200 MG comprimÇ pelliculÇ;;S;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AP01;RIBAVIRINE;J05D1;INTERFERON ET RIBAVIRINE ANTIVIRAUX CONTRE LES HEPATITES;N;N;N;O;N
9397766;R;INTELENCE 25 MG comprimÇ;2014-06-12;;;JANSSEN-CILAG;2021-06-30;2021-07-01;0.632;0.65;N;22.0;2014-06-12;100.0;;;2014-06-12;1.16;1.16;1.16;1.16;;;;;INTELENCE 25 MG comprimÇ;;D;15;COMPRIME;20;NE PAS ECRASER ORAL(E);;;;J05AG04;ETRAVIRINE;J05C3;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NON NUCLEOSIDIQUES;N;N;N;N;N
9398211;R;SOVALDI 400 MG CPR PELLIC;2014-01-24;;;GILEAD SCIENCES;2021-10-12;2018-11-10;285.714;291.71;N;22.0;2014-01-24;100.0;;;2014-11-21;1.16;1.16;1.16;1.16;;;;;SOVALDI 400 MG CPR PELLIC;;D;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AP08;SOFOSBUVIR;J05D3;ANTIVIRAUX CONTRE LES HEPATITES C;N;O;N;O;N
9398352;T;INFLECTRA 100 MG poudre pour solution Ö diluer pour perfusion;2014-12-24;;;PFIZER PFE FRANCE;2022-02-03;2022-03-01;132.191;134.97;;;;;;;2014-12-24;1.16;1.16;1.16;1.16;2014-12-24;;2014-12-24;;INFLECTRA 100 MG poudre pour solution Ö diluer pour perfusion;;D;44;POUDRE;584;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L04AB02;INFLIXIMAB;L04B;MEDICAMENTS ANTI-TNF;O;N;N;N;N
9398412;R;CHOLBAM 250 MG gÇlule;2014-02-19;;;LUCANE PHARMA;2014-02-18;2014-02-19;;;O;22.0;2014-02-19;100.0;;;2014-02-19;1.16;1.16;1.16;1.16;;;;;CHOLBAM 250 MG gÇlule;;S;21;GELULE;328;GELULE;;;;A05AA03;ACIDE CHOLIQUE;A05A2;THERAPEUTIQUE DES CALCULS BILIAIRES;N;O;N;N;O
9398429;R;CHOLBAM 50 MG gÇlule;2014-02-19;;;LUCANE PHARMA;2014-02-18;2014-02-19;;;O;22.0;2014-02-19;100.0;;;2014-02-19;1.16;1.16;1.16;1.16;;;;;CHOLBAM 50 MG gÇlule;;S;21;GELULE;328;GELULE;;;;A05AA03;ACIDE CHOLIQUE;A05A2;THERAPEUTIQUE DES CALCULS BILIAIRES;N;O;N;N;O
9398748;T;SIMPONI 100 MG solution injectabe en seringue prÇremplie;2014-07-23;2021-02-28;RADIATION;MSD FRANCE;2021-01-22;2020-02-01;666.67;680.67;;;;;;;2014-07-23;1.16;1.16;1.16;1.16;2014-07-23;;2014-07-23;;SIMPONI 100 MG solution injectabe en seringue prÇremplie;;D;48;SOLUTION;295;SOLUTION INJECTABLE;;;;L04AB06;GOLIMUMAB;L04B;MEDICAMENTS ANTI-TNF;N;N;O;N;N
9398754;T;SIMPONI 100 MG solution injectable en stylo prÇrempli;2014-07-23;2021-02-28;RADIATION;MSD FRANCE;2021-01-22;2020-02-01;666.67;680.67;;;;;;;2014-07-23;1.16;1.16;1.16;1.16;2014-07-23;;2014-07-23;;SIMPONI 100 MG solution injectable en stylo prÇrempli;;D;48;SOLUTION;295;SOLUTION INJECTABLE;;;;L04AB06;GOLIMUMAB;L04B;MEDICAMENTS ANTI-TNF;N;N;O;N;N
9275299;R;GAMMANORM 165 mg/ml INJ A.33G;2005-12-31;;;OCTAPHARMA S.A.S.;2020-12-29;2021-10-01;98.753;100.83;N;22.0;2005-12-31;100.0;;;2005-12-31;1.16;1.16;1.16;1.16;;;;;GAMMANORM 165 mg/ml INJ A.33G;;S;48;SOLUTION;295;SOLUTION INJECTABLE;;;;J06BA01;IMMUNOGLOBULINES HUMAINES POLYVALENTES, POUR ADM EXTRAVASCULAIRE;J06E;IMMUNOGLOBULINES POLYVALENTES, INTRAMUSCULAIRES;N;O;N;N;N
9343405;R;GEMCITABINE EG 38 MG/ML solution Ö diluer pour perfusion en flacon de 26,3 ml;2012-02-16;2021-09-28;RADIATION;EG LABO LABORATOIRES EUROGENER;2021-09-28;2017-01-02;27.786;28.37;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;GEMCITABINE EG 38 MG/ML solution Ö diluer pour perfusion en flacon de 26,3 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;N
9343411;R;GEMCITABINE EG 38 MG/ML solution Ö diluer pour perfusion en flacon de 5,26 ml;2012-02-16;2021-09-28;RADIATION;EG LABO LABORATOIRES EUROGENER;2021-09-28;2017-01-02;5.81;5.93;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;GEMCITABINE EG 38 MG/ML solution Ö diluer pour perfusion en flacon de 5,26 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;N
9343546;R;GEMCITABINE EBEWE PHARMA FRANCE 38 MG/ML en flacon de 100 ml, poudre pour solution pour perfusion;2010-04-14;2021-09-28;RADIATION;SANDOZ;2021-09-28;2017-01-02;55.571;56.74;N;22.0;2010-04-14;100.0;2010-04-14;;2010-04-14;1.16;1.16;1.16;1.16;;;;;GEMCITABINE EBEWE PHARMA FRANCE 38 MG/ML en flacon de 100 ml, poudre pour solution pour perfusion;;S;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;O
9343724;R;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 10 ml;2010-12-08;2021-09-28;RADIATION;ACCORD HEALTHCARE LTD;2021-09-28;2021-04-01;15.75;16.08;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 10 ml;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9343730;R;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 100 ml;2010-12-08;2021-09-28;RADIATION;ACCORD HEALTHCARE LTD;2021-09-28;2021-04-01;118.8;121.29;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 100 ml;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9343747;R;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 25 ml;2010-12-08;2021-09-28;RADIATION;ACCORD HEALTHCARE LTD;2021-09-28;2021-04-01;39.6;40.43;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 25 ml;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9354604;R;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;2010-12-08;;;FRESENIUS KABI FRANCE;2016-12-21;2017-01-02;27.786;28.37;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 1 000 mg;;S;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;N
9354610;R;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 200 mg;2010-12-08;;;FRESENIUS KABI FRANCE;2016-12-21;2017-01-02;5.81;5.93;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 200 mg;;S;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;N
9354627;R;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 2 000 mg;2010-12-08;;;FRESENIUS KABI FRANCE;2016-12-21;2017-01-02;55.571;56.74;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;GEMCITABINE KABI 38 MG/ML Poudre pour solution pour perfusion en flacon de 2 000 mg;;S;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01BC05;GEMCITABINE;L01B;ANTIMETABOLITES;N;O;N;O;N
9354923;R;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 2 ml;2010-12-08;2021-09-28;RADIATION;SANDOZ;2021-09-28;2010-12-08;63.6;64.94;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 2 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;O
9354946;R;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 5 ml;2010-12-08;2021-09-28;RADIATION;SANDOZ;2021-09-28;2010-12-08;158.33;161.65;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 5 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;O
9354952;R;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 7,5 ml;2010-12-08;2021-09-28;RADIATION;SANDOZ;2021-09-28;2010-12-08;238.5;243.51;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 7,5 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;O
9354969;R;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 15 ml;2010-12-08;2021-09-28;RADIATION;SANDOZ;2021-09-28;2010-12-08;477.0;487.02;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;IRINOTECAN EBEWE 20 MG/ML Solution Ö diluer pour perfusion en flacon de 15 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;O
9373352;R;RIBAVIRINE BIOGARAN 400 MG comprimÇ pelliculÇ;2017-03-31;;;BIOGARAN;2019-11-21;2020-01-01;2.916;2.98;N;22.0;2017-03-31;65.0;;;2017-03-31;1.16;1.16;1.16;1.16;;;;;RIBAVIRINE BIOGARAN 400 MG comprimÇ pelliculÇ;;S;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AP01;RIBAVIRINE;J05D1;INTERFERON ET RIBAVIRINE ANTIVIRAUX CONTRE LES HEPATITES;N;N;N;O;N
9373381;R;RIBAVIRINE MYLAN 200 MG comprimÇ pelliculÇ;2012-04-05;;;MYLAN SAS;2019-11-21;2020-01-01;1.458;1.49;N;22.0;2012-04-05;65.0;;;2012-04-05;1.16;1.16;1.16;1.16;;;;;RIBAVIRINE MYLAN 200 MG comprimÇ pelliculÇ;;S;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AP01;RIBAVIRINE;J05D1;INTERFERON ET RIBAVIRINE ANTIVIRAUX CONTRE LES HEPATITES;N;N;N;O;N
9373398;R;RIBAVIRINE MYLAN 400 MG comprimÇ pelliculÇ;2012-04-05;;;MYLAN SAS;2019-11-21;2020-01-01;2.916;2.98;N;22.0;2012-04-05;65.0;;;2012-04-05;1.16;1.16;1.16;1.16;;;;;RIBAVIRINE MYLAN 400 MG comprimÇ pelliculÇ;;S;15;COMPRIME;307;COMPRIME PELLICULE;;;;J05AP01;RIBAVIRINE;J05D1;INTERFERON ET RIBAVIRINE ANTIVIRAUX CONTRE LES HEPATITES;N;N;N;O;N
9373576;R;GILENYA 0.5 MG GELULE;2012-01-04;;;NOVARTIS PHARMA SAS;2021-11-30;2022-01-02;40.385;41.23;N;22.0;2012-01-04;65.0;;;2012-01-04;1.16;1.16;1.16;1.16;;;;;GILENYA 0.5 MG GELULE;;D;21;GELULE;328;GELULE;;;;L04AA27;FINGOLIMOD;N07A;MEDICAMENTS CONTRE SCLEROSES MULTIPLES;N;N;N;O;N
9373599;R;REFACTO AF 3 000 UI poudre et solvant pour solution injectable en seringue prÇremplie;2012-02-16;;;PFIZER;2017-05-04;2017-07-01;1944.0;1984.82;N;22.0;2012-02-16;100.0;;;2012-02-16;1.16;1.16;1.16;1.16;;;;;REFACTO AF 3 000 UI poudre et solvant pour solution injectable en seringue prÇremplie;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9373599;T;REFACTO AF 3 000 UI poudre et solvant pour solution injectable en seringue prÇremplie;2011-12-17;;;PFIZER;2017-05-04;2017-07-01;1944.0;1984.82;;;;;;;2011-12-17;1.16;1.16;1.16;1.16;2011-12-17;;2011-12-17;;REFACTO AF 3 000 UI poudre et solvant pour solution injectable en seringue prÇremplie;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9373607;R;NULOJIX 250MG PERF FL+SRG;2020-04-04;;;BRISTOL-MYERS SQUIBB;2021-11-30;2022-01-01;383.8;391.86;N;22.0;2020-04-04;100.0;;;2020-09-24;1.16;1.16;1.16;1.16;;;;;NULOJIX 250MG PERF FL+SRG;;D;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L04AA28;BELATACEPT;L04B;MEDICAMENTS ANTI-TNF;N;O;N;N;N
9382730;R;EDURANT 25 MG comprimÇ pelliculÇ;2012-09-20;;;JANSSEN-CILAG;2021-06-30;2021-07-01;6.564;6.7;N;22.0;2012-09-20;100.0;;;2012-09-20;1.16;1.16;1.16;1.16;;;;;EDURANT 25 MG comprimÇ pelliculÇ;;D;15;COMPRIME;307;NE PAS ECRASER COMPRIME PELLICULE ORAL(E;;;;J05AG05;RILPIVIRINE;J05C3;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NON NUCLEOSIDIQUES;N;N;N;N;N
9382807;R;POMALIDOMIDE CELGENE 3 mg, gÇlule;2012-07-25;;;CELGENE;2012-07-24;2012-07-25;;;O;22.0;2012-07-25;100.0;;;2012-07-25;1.16;1.16;1.16;1.16;;;;;POMALIDOMIDE CELGENE 3 mg, gÇlule;;S;21;GELULE;328;GELULE ORAL(E);;;;L04AX06;POMALIDOMIDE;L01K;ANTICANCEREUX LIDOMIDE;N;N;N;N;N
9383468;R;IRINOTECAN FRESENIUS 20 MG/ML solution Ö diluer pour perfusion flacon de 15 ml;2016-06-10;2021-09-28;RADIATION;FRESENIUS KABI FRANCE;2021-09-28;2021-04-01;71.55;73.05;N;22.0;2016-06-10;100.0;;;2016-06-10;1.16;1.16;1.16;1.16;;;;;IRINOTECAN FRESENIUS 20 MG/ML solution Ö diluer pour perfusion flacon de 15 ml;;S;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;N
9383497;T;ADVATE 1 000 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;2012-09-29;;;SHIRE FRANCE;2019-03-14;2017-07-01;648.0;661.61;;;;;;;2012-09-29;1.16;1.16;1.16;1.16;2012-09-29;;2012-09-29;;ADVATE 1 000 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9383505;T;ADVATE 1 500 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;2012-09-29;;;SHIRE FRANCE;2019-03-14;2017-07-01;972.0;992.41;;;;;;;2012-09-29;1.16;1.16;1.16;1.16;2012-09-29;;2012-09-29;;ADVATE 1 500 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9383511;T;ADVATE 250 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;2012-09-29;;;SHIRE FRANCE;2019-03-14;2017-07-01;162.0;165.4;;;;;;;2012-09-29;1.16;1.16;1.16;1.16;2012-09-29;;2012-09-29;;ADVATE 250 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9383528;T;ADVATE 500 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;2012-09-29;;;SHIRE FRANCE;2019-03-14;2017-07-01;324.0;330.8;;;;;;;2012-09-29;1.16;1.16;1.16;1.16;2012-09-29;;2012-09-29;;ADVATE 500 UI poudre et solvant pour solution injectable, flacon en verre de 250 UI;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD02;FACTEUR VIII DE COAGULATION;B02D1;FACTEUR VIII, SUBSTITUTS INCLUS;N;N;N;N;N
9343753;R;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 5 ml;2010-12-08;2021-09-28;RADIATION;ACCORD HEALTHCARE LTD;2021-09-28;2021-04-01;8.1;8.27;N;22.0;2010-12-08;100.0;2010-12-08;;2010-12-08;1.16;1.16;1.16;1.16;;;;;EPIRUBICINE INTAS 2 MG/ML Solution pour perfusion en flacon de 5 ml;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9344847;R;JAVLOR 25 MG/ML Solution Ö diluer pour perfusion en flacon de 10 ml BG;2010-08-14;2021-09-28;RADIATION;PIERRE FABRE MEDICAMENT;2021-09-28;2010-08-14;850.0;867.85;N;22.0;2010-08-14;100.0;2010-08-14;;2010-08-14;1.16;1.16;1.16;1.16;;;;;JAVLOR 25 MG/ML Solution Ö diluer pour perfusion en flacon de 10 ml BG;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CA05;VINFLUNINE;L01C1;ANTICANCEREUX ALACALOIDES DE VINCA;N;O;N;O;N
9344853;R;JAVLOR 25 MG/ML Solution Ö diluer pour perfusion en flacon de 2 ml BG;2010-08-14;2021-09-28;RADIATION;PIERRE FABRE MEDICAMENT;2021-09-28;2010-08-14;170.0;173.57;N;22.0;2010-08-14;100.0;2010-08-14;;2010-08-14;1.16;1.16;1.16;1.16;;;;;JAVLOR 25 MG/ML Solution Ö diluer pour perfusion en flacon de 2 ml BG;;;;;;;;;;;;;;;;;;
9345284;R;PRIMAQUINE SAN 15MG CPR;2020-02-04;;;SANOFI AVENTIS;2020-07-01;2020-02-04;;;O;22.0;2020-02-04;100.0;;;2020-02-04;1.16;1.16;1.16;1.16;;;;;PRIMAQUINE SAN 15MG CPR;;D;15;COMPRIME;330;COMPRIME ORAL(E);;;;P01BA03;PRIMAQUINE;P01D1;ANTIPALUDEENS, UNE SEULE SUBSTANCE ACTIVE;N;N;N;N;N
9345930;R;IRINOTECAN KABI 20 MG/ML Solution Ö diluer pour perfusion en flacon de 15 ml;2010-05-28;2021-09-28;RADIATION;FRESENIUS KABI FRANCE;2021-09-28;2021-04-01;71.55;73.05;N;22.0;2010-05-28;100.0;2010-05-28;;2010-05-28;1.16;1.16;1.16;1.16;;;;;IRINOTECAN KABI 20 MG/ML Solution Ö diluer pour perfusion en flacon de 15 ml;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CE02;IRINOTECAN;L01C3;ANTICANCEREUX DERIVES DE LA CAMPTOTHECINE;N;O;N;O;N
